month,product_category,company,units
2022-11-01,Earwear,GN Group,798.0
2022-12-01,Earwear,GN Group,4813.0
2023-01-01,Earwear,GN Group,5882.0
2023-02-01,Earwear,GN Group,8868.0
2023-03-01,Earwear,GN Group,2579.0
2023-04-01,Earwear,GN Group,5652.0
2023-05-01,Earwear,GN Group,3258.0
2023-06-01,Earwear,GN Group,10326.0
2023-07-01,Earwear,GN Group,8563.0
2023-08-01,Earwear,GN Group,9340.0
2023-09-01,Earwear,GN Group,28237.0
2023-10-01,Earwear,GN Group,115.0
2023-11-01,Earwear,GN Group,412.0
2023-12-01,Earwear,GN Group,816.0
2024-01-01,Earwear,GN Group,2973.0
2024-02-01,Earwear,GN Group,10.0
2024-03-01,Earwear,GN Group,1738.0
2024-04-01,Earwear,GN Group,3789.0
2024-05-01,Earwear,GN Group,150.0
2024-06-01,Earwear,GN Group,994.0
2024-07-01,Earwear,GN Group,13.0
2024-08-01,Earwear,GN Group,250.0
2024-09-01,Earwear,GN Group,270.0
2024-12-01,Earwear,GN Group,6411.0
2025-02-01,Earwear,GN Group,185.0
2025-03-01,Earwear,GN Group,25.0
2025-04-01,Earwear,GN Group,16.0
2025-05-01,Earwear,GN Group,336.0
2025-06-01,Earwear,GN Group,97.0
2025-07-01,Earwear,GN Group,244.0
2025-08-01,Earwear,GN Group,78.0
2025-09-01,Earwear,GN Group,220.0
2025-10-01,Earwear,GN Group,315.0
2025-11-01,Earwear,GN Group,253.0
2025-12-01,Earwear,GN Group,202.0
2026-01-01,Earwear,GN Group,124.0
2026-02-01,Earwear,GN Group,200.0
2026-03-01,Earwear,GN Group,343.0
2020-06-01,Earwear,Gionee (IN),2561.0
2020-10-01,Earwear,Gionee (IN),9557.0
2020-11-01,Earwear,Gionee (IN),18766.0
2020-12-01,Earwear,Gionee (IN),10902.0
2021-01-01,Earwear,Gionee (IN),13990.0
2021-03-01,Earwear,Gionee (IN),20070.0
2021-04-01,Earwear,Gionee (IN),3403.0
2021-05-01,Earwear,Gionee (IN),16033.0
2021-06-01,Earwear,Gionee (IN),35321.0
2021-09-01,Earwear,Gionee (IN),12920.0
2021-10-01,Earwear,Gionee (IN),22536.0
2021-11-01,Earwear,Gionee (IN),32494.0
2021-12-01,Earwear,Gionee (IN),23281.0
2022-01-01,Earwear,Gionee (IN),16777.0
2022-02-01,Earwear,Gionee (IN),21213.0
2022-03-01,Earwear,Gionee (IN),9937.0
2022-04-01,Earwear,Gionee (IN),12354.0
2022-05-01,Earwear,Gionee (IN),27069.0
2022-06-01,Earwear,Gionee (IN),5112.0
2022-09-01,Earwear,Gionee (IN),7986.0
2022-10-01,Earwear,Gionee (IN),777.0
2022-11-01,Earwear,Gionee (IN),12684.0
2022-12-01,Earwear,Gionee (IN),10350.0
2023-01-01,Earwear,Gionee (IN),5558.0
2023-02-01,Earwear,Gionee (IN),1234.0
2023-03-01,Earwear,Gionee (IN),1019.0
2023-04-01,Earwear,Gionee (IN),1442.0
2023-06-01,Earwear,Gionee (IN),12443.0
2023-02-01,Earwear,Gizmore,59406.0
2023-03-01,Earwear,Gizmore,26831.0
2023-04-01,Earwear,Gizmore,30662.0
2023-05-01,Earwear,Gizmore,34744.0
2023-06-01,Earwear,Gizmore,34736.0
2023-07-01,Earwear,Gizmore,34890.0
2023-08-01,Earwear,Gizmore,34534.0
2023-09-01,Earwear,Gizmore,44970.0
2023-10-01,Earwear,Gizmore,34759.0
2023-11-01,Earwear,Gizmore,5762.0
2023-12-01,Earwear,Gizmore,6591.0
2024-01-01,Earwear,Gizmore,28498.0
2024-02-01,Earwear,Gizmore,30853.0
2024-03-01,Earwear,Gizmore,25219.0
2024-04-01,Earwear,Gizmore,33862.0
2024-05-01,Earwear,Gizmore,26294.0
2024-06-01,Earwear,Gizmore,11819.0
2024-07-01,Earwear,Gizmore,8909.0
2024-08-01,Earwear,Gizmore,13371.0
2024-09-01,Earwear,Gizmore,113009.0
2024-10-01,Earwear,Gizmore,39096.0
2024-11-01,Earwear,Gizmore,18151.0
2024-12-01,Earwear,Gizmore,4419.0
2025-01-01,Earwear,Gizmore,1185.0
2025-02-01,Earwear,Gizmore,1111.0
2025-03-01,Earwear,Gizmore,3243.0
2025-05-01,Earwear,Gizmore,14855.0
2025-07-01,Earwear,Gizmore,82322.0
2025-08-01,Earwear,Gizmore,61160.0
2025-09-01,Earwear,Gizmore,52056.0
2025-10-01,Earwear,Gizmore,70309.0
2025-11-01,Earwear,Gizmore,34221.0
2025-12-01,Earwear,Gizmore,35730.0
2026-01-01,Earwear,Gizmore,24919.0
2026-02-01,Earwear,Gizmore,26956.0
2026-03-01,Earwear,Gizmore,27197.0
2020-01-01,Earwear,GoBoult,11930.0
2020-02-01,Earwear,GoBoult,22768.0
2020-03-01,Earwear,GoBoult,34131.0
2020-05-01,Earwear,GoBoult,9028.0
2020-06-01,Earwear,GoBoult,47787.0
2020-07-01,Earwear,GoBoult,46691.0
2020-08-01,Earwear,GoBoult,104320.0
2020-09-01,Earwear,GoBoult,143999.0
2020-10-01,Earwear,GoBoult,301096.0
2020-11-01,Earwear,GoBoult,126649.0
2020-12-01,Earwear,GoBoult,101032.0
2021-01-01,Earwear,GoBoult,117477.0
2021-02-01,Earwear,GoBoult,94629.0
2021-03-01,Earwear,GoBoult,113420.0
2021-04-01,Earwear,GoBoult,35706.0
2021-05-01,Earwear,GoBoult,69647.0
2021-06-01,Earwear,GoBoult,211456.0
2021-07-01,Earwear,GoBoult,142975.0
2021-08-01,Earwear,GoBoult,190094.0
2021-09-01,Earwear,GoBoult,209270.0
2021-10-01,Earwear,GoBoult,382117.0
2021-11-01,Earwear,GoBoult,116689.0
2021-12-01,Earwear,GoBoult,126579.0
2022-01-01,Earwear,GoBoult,240368.0
2022-02-01,Earwear,GoBoult,196934.0
2022-03-01,Earwear,GoBoult,61674.0
2022-04-01,Earwear,GoBoult,284137.0
2022-05-01,Earwear,GoBoult,123603.0
2022-06-01,Earwear,GoBoult,354745.0
2022-07-01,Earwear,GoBoult,309944.0
2022-08-01,Earwear,GoBoult,187220.0
2022-09-01,Earwear,GoBoult,128060.0
2022-10-01,Earwear,GoBoult,679197.0
2022-11-01,Earwear,GoBoult,523612.0
2022-12-01,Earwear,GoBoult,620551.0
2023-01-01,Earwear,GoBoult,714683.0
2023-02-01,Earwear,GoBoult,602598.0
2023-03-01,Earwear,GoBoult,682579.0
2023-04-01,Earwear,GoBoult,449074.0
2023-05-01,Earwear,GoBoult,614281.0
2023-06-01,Earwear,GoBoult,671431.0
2023-07-01,Earwear,GoBoult,741497.0
2023-08-01,Earwear,GoBoult,747904.0
2023-09-01,Earwear,GoBoult,784424.0
2023-10-01,Earwear,GoBoult,807482.0
2023-11-01,Earwear,GoBoult,392585.0
2023-12-01,Earwear,GoBoult,321681.0
2024-01-01,Earwear,GoBoult,447234.0
2024-02-01,Earwear,GoBoult,574802.0
2024-03-01,Earwear,GoBoult,553792.0
2024-04-01,Earwear,GoBoult,723504.0
2024-05-01,Earwear,GoBoult,646700.0
2024-06-01,Earwear,GoBoult,645423.0
2024-07-01,Earwear,GoBoult,900974.0
2024-08-01,Earwear,GoBoult,1000803.0
2024-09-01,Earwear,GoBoult,1203206.0
2024-10-01,Earwear,GoBoult,759215.0
2024-11-01,Earwear,GoBoult,483477.0
2024-12-01,Earwear,GoBoult,616987.0
2025-01-01,Earwear,GoBoult,786299.0
2025-02-01,Earwear,GoBoult,689015.0
2025-03-01,Earwear,GoBoult,672925.0
2025-04-01,Earwear,GoBoult,792935.0
2025-05-01,Earwear,GoBoult,756257.0
2025-06-01,Earwear,GoBoult,804525.0
2025-07-01,Earwear,GoBoult,811347.0
2025-08-01,Earwear,GoBoult,768747.0
2025-09-01,Earwear,GoBoult,1156244.0
2025-10-01,Earwear,GoBoult,427534.0
2025-11-01,Earwear,GoBoult,303599.0
2025-12-01,Earwear,GoBoult,458305.0
2026-01-01,Earwear,GoBoult,508900.0
2026-02-01,Earwear,GoBoult,385169.0
2026-03-01,Earwear,GoBoult,337165.0
2021-08-01,Earwear,Google,9980.0
2021-09-01,Earwear,Google,17021.0
2021-10-01,Earwear,Google,3543.0
2021-11-01,Earwear,Google,4445.0
2022-07-01,Earwear,Google,1378.0
2022-09-01,Earwear,Google,1993.0
2022-10-01,Earwear,Google,2999.0
2023-02-01,Earwear,Google,111.0
2023-05-01,Earwear,Google,1154.0
2023-06-01,Earwear,Google,998.0
2023-07-01,Earwear,Google,498.0
2023-08-01,Earwear,Google,2985.0
2023-09-01,Earwear,Google,11985.0
2023-10-01,Earwear,Google,15990.0
2023-11-01,Earwear,Google,2030.0
2023-12-01,Earwear,Google,2165.0
2024-01-01,Earwear,Google,47.0
2024-04-01,Earwear,Google,2000.0
2024-06-01,Earwear,Google,520.0
2024-07-01,Earwear,Google,1010.0
2024-08-01,Earwear,Google,3666.0
2024-09-01,Earwear,Google,1742.0
2024-10-01,Earwear,Google,4130.0
2025-03-01,Earwear,Google,1944.0
2025-05-01,Earwear,Google,2160.0
2025-06-01,Earwear,Google,864.0
2025-09-01,Earwear,Google,852.0
2025-10-01,Earwear,Google,304.0
2025-11-01,Earwear,Google,662.0
2025-12-01,Earwear,Google,1000.0
2026-01-01,Earwear,Google,472.0
2026-02-01,Earwear,Google,700.0
2026-03-01,Earwear,Google,700.0
2024-08-01,Earwear,HP,44800.0
2024-09-01,Earwear,HP,119088.0
2024-10-01,Earwear,HP,121000.0
2024-11-01,Earwear,HP,40400.0
2024-12-01,Earwear,HP,31600.0
2025-08-01,Earwear,HP,12000.0
2025-09-01,Earwear,HP,7522.0
2025-10-01,Earwear,HP,2343.0
2026-02-01,Earwear,HP,10000.0
2026-03-01,Earwear,HP,9854.0
2022-08-01,Earwear,Honor,2998.0
2023-08-01,Earwear,Honor,6998.0
2023-10-01,Earwear,Honor,7989.0
2023-11-01,Earwear,Honor,6984.0
2024-03-01,Earwear,Honor,9890.0
2020-05-01,Earwear,Huawei,506.0
2020-06-01,Earwear,Huawei,504.0
2020-07-01,Earwear,Huawei,421.0
2020-09-01,Earwear,Huawei,328.0
2020-10-01,Earwear,Huawei,2520.0
2021-10-01,Earwear,Huawei,1065.0
2024-11-01,Earwear,Huawei,200.0
2024-12-01,Earwear,Huawei,200.0
2025-01-01,Earwear,Huawei,1526.0
2025-07-01,Earwear,Huawei,865.0
2025-08-01,Earwear,Huawei,306.0
2025-09-01,Earwear,Huawei,668.0
2026-01-01,Earwear,Huawei,1221.0
2026-02-01,Earwear,Huawei,70.0
2026-03-01,Earwear,Huawei,472.0
2020-01-01,Earwear,Imagine Marketing,434220.0
2020-02-01,Earwear,Imagine Marketing,235353.0
2020-03-01,Earwear,Imagine Marketing,37990.0
2020-05-01,Earwear,Imagine Marketing,79292.0
2020-06-01,Earwear,Imagine Marketing,722626.0
2020-07-01,Earwear,Imagine Marketing,446789.0
2020-08-01,Earwear,Imagine Marketing,1458562.0
2020-09-01,Earwear,Imagine Marketing,1347166.0
2020-10-01,Earwear,Imagine Marketing,1541289.0
2020-11-01,Earwear,Imagine Marketing,1664921.0
2020-12-01,Earwear,Imagine Marketing,2134001.0
2021-01-01,Earwear,Imagine Marketing,1439793.0
2021-02-01,Earwear,Imagine Marketing,460189.0
2021-03-01,Earwear,Imagine Marketing,818102.0
2021-04-01,Earwear,Imagine Marketing,575266.0
2021-05-01,Earwear,Imagine Marketing,1437746.0
2021-06-01,Earwear,Imagine Marketing,2188639.0
2021-07-01,Earwear,Imagine Marketing,2441827.0
2021-08-01,Earwear,Imagine Marketing,3435228.0
2021-09-01,Earwear,Imagine Marketing,3123016.0
2021-10-01,Earwear,Imagine Marketing,3820100.0
2021-11-01,Earwear,Imagine Marketing,2685497.0
2021-12-01,Earwear,Imagine Marketing,1343367.0
2022-01-01,Earwear,Imagine Marketing,782517.0
2022-02-01,Earwear,Imagine Marketing,967751.0
2022-03-01,Earwear,Imagine Marketing,863608.0
2022-04-01,Earwear,Imagine Marketing,1694155.0
2022-05-01,Earwear,Imagine Marketing,2336044.0
2022-06-01,Earwear,Imagine Marketing,2893972.0
2022-07-01,Earwear,Imagine Marketing,2570683.0
2022-08-01,Earwear,Imagine Marketing,2808493.0
2022-09-01,Earwear,Imagine Marketing,4170455.0
2022-10-01,Earwear,Imagine Marketing,2227152.0
2022-11-01,Earwear,Imagine Marketing,1157987.0
2022-12-01,Earwear,Imagine Marketing,1085288.0
2023-01-01,Earwear,Imagine Marketing,1548723.0
2023-02-01,Earwear,Imagine Marketing,1520055.0
2023-03-01,Earwear,Imagine Marketing,1544041.0
2023-04-01,Earwear,Imagine Marketing,2227443.0
2023-05-01,Earwear,Imagine Marketing,1989047.0
2023-06-01,Earwear,Imagine Marketing,2554603.0
2023-07-01,Earwear,Imagine Marketing,2818723.0
2023-08-01,Earwear,Imagine Marketing,3224996.0
2023-09-01,Earwear,Imagine Marketing,5801613.0
2023-10-01,Earwear,Imagine Marketing,1777616.0
2023-11-01,Earwear,Imagine Marketing,1145728.0
2023-12-01,Earwear,Imagine Marketing,1234198.0
2024-01-01,Earwear,Imagine Marketing,2054827.0
2024-02-01,Earwear,Imagine Marketing,1771411.0
2024-03-01,Earwear,Imagine Marketing,1594555.0
2024-04-01,Earwear,Imagine Marketing,2019963.0
2024-05-01,Earwear,Imagine Marketing,2290313.0
2024-06-01,Earwear,Imagine Marketing,2482893.0
2024-07-01,Earwear,Imagine Marketing,2643870.0
2024-08-01,Earwear,Imagine Marketing,3452142.0
2024-09-01,Earwear,Imagine Marketing,4505657.0
2024-10-01,Earwear,Imagine Marketing,2674572.0
2024-11-01,Earwear,Imagine Marketing,1426680.0
2024-12-01,Earwear,Imagine Marketing,1770242.0
2025-01-01,Earwear,Imagine Marketing,1986212.0
2025-02-01,Earwear,Imagine Marketing,1899936.0
2025-03-01,Earwear,Imagine Marketing,2209591.0
2025-04-01,Earwear,Imagine Marketing,1914446.0
2025-05-01,Earwear,Imagine Marketing,2040234.0
2025-06-01,Earwear,Imagine Marketing,2610475.0
2025-07-01,Earwear,Imagine Marketing,3019617.0
2025-08-01,Earwear,Imagine Marketing,4202500.0
2025-09-01,Earwear,Imagine Marketing,4131891.0
2025-10-01,Earwear,Imagine Marketing,1945800.0
2025-11-01,Earwear,Imagine Marketing,1193003.0
2025-12-01,Earwear,Imagine Marketing,2043007.0
2026-01-01,Earwear,Imagine Marketing,2232973.0
2026-02-01,Earwear,Imagine Marketing,1996103.0
2026-03-01,Earwear,Imagine Marketing,2259040.0
2022-02-01,Earwear,Intex,21100.0
2022-03-01,Earwear,Intex,12262.0
2022-04-01,Earwear,Intex,26840.0
2022-05-01,Earwear,Intex,19293.0
2022-06-01,Earwear,Intex,8261.0
2022-07-01,Earwear,Intex,23787.0
2022-08-01,Earwear,Intex,13042.0
2022-09-01,Earwear,Intex,32983.0
2022-10-01,Earwear,Intex,8244.0
2022-11-01,Earwear,Intex,10356.0
2022-12-01,Earwear,Intex,1010.0
2023-01-01,Earwear,Intex,1098.0
2023-02-01,Earwear,Intex,3496.0
2023-04-01,Earwear,Intex,19222.0
2023-09-01,Earwear,JLAB AUDIO,41976.0
2023-12-01,Earwear,JLAB AUDIO,6200.0
2024-08-01,Earwear,JLAB AUDIO,7776.0
2024-10-01,Earwear,JLAB AUDIO,3216.0
2024-11-01,Earwear,JLAB AUDIO,1008.0
2024-12-01,Earwear,JLAB AUDIO,5677.0
2025-01-01,Earwear,JLAB AUDIO,3120.0
2025-02-01,Earwear,JLAB AUDIO,216.0
2025-03-01,Earwear,JLAB AUDIO,1016.0
2025-04-01,Earwear,JLAB AUDIO,300.0
2025-05-01,Earwear,JLAB AUDIO,1276.0
2025-06-01,Earwear,JLAB AUDIO,816.0
2025-07-01,Earwear,JLAB AUDIO,1896.0
2025-09-01,Earwear,JLAB AUDIO,12400.0
2025-10-01,Earwear,JLAB AUDIO,1978.0
2026-03-01,Earwear,JLAB AUDIO,116.0
2021-01-01,Earwear,LG Electronics,8532.0
2021-02-01,Earwear,LG Electronics,3236.0
2021-03-01,Earwear,LG Electronics,7727.0
2021-04-01,Earwear,LG Electronics,3258.0
2021-05-01,Earwear,LG Electronics,2324.0
2021-06-01,Earwear,LG Electronics,3340.0
2021-08-01,Earwear,LG Electronics,4314.0
2021-09-01,Earwear,LG Electronics,7335.0
2021-10-01,Earwear,LG Electronics,5834.0
2021-11-01,Earwear,LG Electronics,1060.0
2021-12-01,Earwear,LG Electronics,580.0
2022-01-01,Earwear,LG Electronics,4611.0
2022-02-01,Earwear,LG Electronics,4285.0
2022-03-01,Earwear,LG Electronics,5268.0
2022-04-01,Earwear,LG Electronics,6521.0
2022-05-01,Earwear,LG Electronics,750.0
2022-08-01,Earwear,LG Electronics,1987.0
2022-09-01,Earwear,LG Electronics,9284.0
2022-10-01,Earwear,LG Electronics,5786.0
2022-11-01,Earwear,LG Electronics,134.0
2022-12-01,Earwear,LG Electronics,141.0
2023-01-01,Earwear,LG Electronics,1989.0
2023-02-01,Earwear,LG Electronics,4608.0
2023-03-01,Earwear,LG Electronics,2304.0
2023-05-01,Earwear,LG Electronics,491.0
2023-06-01,Earwear,LG Electronics,1376.0
2023-07-01,Earwear,LG Electronics,6300.0
2023-08-01,Earwear,LG Electronics,3840.0
2023-09-01,Earwear,LG Electronics,3364.0
2023-10-01,Earwear,LG Electronics,3504.0
2023-11-01,Earwear,LG Electronics,120.0
2023-12-01,Earwear,LG Electronics,2676.0
2024-01-01,Earwear,LG Electronics,1008.0
2024-02-01,Earwear,LG Electronics,2388.0
2024-03-01,Earwear,LG Electronics,672.0
2024-05-01,Earwear,LG Electronics,1256.0
2024-06-01,Earwear,LG Electronics,350.0
2024-08-01,Earwear,LG Electronics,3278.0
2024-09-01,Earwear,LG Electronics,2652.0
2024-11-01,Earwear,LG Electronics,234.0
2025-02-01,Earwear,LG Electronics,26.0
2025-03-01,Earwear,LG Electronics,81.0
2025-04-01,Earwear,LG Electronics,34.0
2025-05-01,Earwear,LG Electronics,37.0
2025-07-01,Earwear,LG Electronics,15.0
2025-08-01,Earwear,LG Electronics,3.0
2025-09-01,Earwear,LG Electronics,14.0
2020-01-01,Earwear,Lenovo,13032.0
2020-02-01,Earwear,Lenovo,3392.0
2020-07-01,Earwear,Lenovo,2206.0
2020-08-01,Earwear,Lenovo,12999.0
2020-09-01,Earwear,Lenovo,12555.0
2020-10-01,Earwear,Lenovo,15342.0
2020-11-01,Earwear,Lenovo,12979.0
2020-12-01,Earwear,Lenovo,2984.0
2021-02-01,Earwear,Lenovo,8473.0
2021-03-01,Earwear,Lenovo,30398.0
2021-05-01,Earwear,Lenovo,5004.0
2021-06-01,Earwear,Lenovo,6001.0
2021-09-01,Earwear,Lenovo,8869.0
2022-05-01,Earwear,Lenovo,4040.0
2022-07-01,Earwear,Lenovo,5724.0
2022-09-01,Earwear,Lenovo,5976.0
2022-10-01,Earwear,Lenovo,5940.0
2022-11-01,Earwear,Lenovo,2422.0
2022-12-01,Earwear,Lenovo,2160.0
2023-01-01,Earwear,Lenovo,173.0
2023-02-01,Earwear,Lenovo,135.0
2023-03-01,Earwear,Lenovo,2138.0
2023-04-01,Earwear,Lenovo,1423.0
2023-05-01,Earwear,Lenovo,11.0
2023-06-01,Earwear,Lenovo,22.0
2023-07-01,Earwear,Lenovo,2140.0
2023-08-01,Earwear,Lenovo,4580.0
2023-09-01,Earwear,Lenovo,7318.0
2023-10-01,Earwear,Lenovo,11200.0
2023-11-01,Earwear,Lenovo,4120.0
2024-05-01,Earwear,Lenovo,48890.0
2024-06-01,Earwear,Lenovo,23201.0
2024-07-01,Earwear,Lenovo,11.0
2024-08-01,Earwear,Lenovo,14800.0
2024-09-01,Earwear,Lenovo,5089.0
2024-10-01,Earwear,Lenovo,600.0
2024-11-01,Earwear,Lenovo,800.0
2024-12-01,Earwear,Lenovo,1500.0
2025-01-01,Earwear,Lenovo,2150.0
2025-03-01,Earwear,Lenovo,9580.0
2025-04-01,Earwear,Lenovo,1730.0
2025-05-01,Earwear,Lenovo,1030.0
2025-06-01,Earwear,Lenovo,14000.0
2025-07-01,Earwear,Lenovo,850.0
2025-08-01,Earwear,Lenovo,7529.0
2025-09-01,Earwear,Lenovo,13783.0
2025-10-01,Earwear,Lenovo,3300.0
2025-11-01,Earwear,Lenovo,2050.0
2025-12-01,Earwear,Lenovo,15028.0
2026-01-01,Earwear,Lenovo,5705.0
2026-02-01,Earwear,Lenovo,4380.0
2026-03-01,Earwear,Lenovo,8580.0
2024-06-01,Earwear,Marshall,7692.0
2024-07-01,Earwear,Marshall,12001.0
2024-08-01,Earwear,Marshall,5148.0
2024-09-01,Earwear,Marshall,1170.0
2024-10-01,Earwear,Marshall,1000.0
2024-11-01,Earwear,Marshall,13750.0
2024-12-01,Earwear,Marshall,2850.0
2025-01-01,Earwear,Marshall,3850.0
2025-02-01,Earwear,Marshall,500.0
2025-03-01,Earwear,Marshall,3800.0
2025-04-01,Earwear,Marshall,9184.0
2025-05-01,Earwear,Marshall,11200.0
2025-06-01,Earwear,Marshall,6000.0
2025-07-01,Earwear,Marshall,6026.0
2025-08-01,Earwear,Marshall,14700.0
2025-09-01,Earwear,Marshall,13944.0
2025-10-01,Earwear,Marshall,12633.0
2025-11-01,Earwear,Marshall,1653.0
2025-12-01,Earwear,Marshall,7203.0
2026-01-01,Earwear,Marshall,7133.0
2026-02-01,Earwear,Marshall,5750.0
2026-03-01,Earwear,Marshall,6100.0
2020-01-01,Earwear,Mill Road Capital,61696.0
2020-02-01,Earwear,Mill Road Capital,600.0
2020-06-01,Earwear,Mill Road Capital,2080.0
2020-07-01,Earwear,Mill Road Capital,4446.0
2020-08-01,Earwear,Mill Road Capital,8628.0
2020-09-01,Earwear,Mill Road Capital,13656.0
2020-10-01,Earwear,Mill Road Capital,12300.0
2020-11-01,Earwear,Mill Road Capital,6400.0
2020-12-01,Earwear,Mill Road Capital,14992.0
2021-01-01,Earwear,Mill Road Capital,8331.0
2021-02-01,Earwear,Mill Road Capital,8024.0
2021-03-01,Earwear,Mill Road Capital,20313.0
2021-04-01,Earwear,Mill Road Capital,2630.0
2021-05-01,Earwear,Mill Road Capital,1312.0
2021-06-01,Earwear,Mill Road Capital,12741.0
2021-07-01,Earwear,Mill Road Capital,10397.0
2021-08-01,Earwear,Mill Road Capital,9800.0
2021-09-01,Earwear,Mill Road Capital,39656.0
2021-10-01,Earwear,Mill Road Capital,10442.0
2021-11-01,Earwear,Mill Road Capital,4680.0
2021-12-01,Earwear,Mill Road Capital,7624.0
2022-01-01,Earwear,Mill Road Capital,11080.0
2022-02-01,Earwear,Mill Road Capital,4672.0
2022-03-01,Earwear,Mill Road Capital,16108.0
2022-04-01,Earwear,Mill Road Capital,9138.0
2022-05-01,Earwear,Mill Road Capital,14446.0
2022-06-01,Earwear,Mill Road Capital,10245.0
2022-07-01,Earwear,Mill Road Capital,33541.0
2022-08-01,Earwear,Mill Road Capital,34880.0
2022-09-01,Earwear,Mill Road Capital,45884.0
2022-10-01,Earwear,Mill Road Capital,38922.0
2022-11-01,Earwear,Mill Road Capital,49608.0
2022-12-01,Earwear,Mill Road Capital,49681.0
2023-01-01,Earwear,Mill Road Capital,3133.0
2023-02-01,Earwear,Mill Road Capital,22571.0
2023-03-01,Earwear,Mill Road Capital,40983.0
2023-04-01,Earwear,Mill Road Capital,30239.0
2023-05-01,Earwear,Mill Road Capital,56440.0
2023-06-01,Earwear,Mill Road Capital,41908.0
2023-07-01,Earwear,Mill Road Capital,40256.0
2023-08-01,Earwear,Mill Road Capital,28602.0
2023-09-01,Earwear,Mill Road Capital,105064.0
2023-10-01,Earwear,Mill Road Capital,43814.0
2023-11-01,Earwear,Mill Road Capital,18616.0
2023-12-01,Earwear,Mill Road Capital,67060.0
2024-01-01,Earwear,Mill Road Capital,1680.0
2024-02-01,Earwear,Mill Road Capital,32587.0
2024-03-01,Earwear,Mill Road Capital,4168.0
2024-04-01,Earwear,Mill Road Capital,31616.0
2024-05-01,Earwear,Mill Road Capital,29239.0
2024-06-01,Earwear,Mill Road Capital,23161.0
2024-07-01,Earwear,Mill Road Capital,36248.0
2024-08-01,Earwear,Mill Road Capital,45862.0
2024-09-01,Earwear,Mill Road Capital,60984.0
2024-10-01,Earwear,Mill Road Capital,38532.0
2024-11-01,Earwear,Mill Road Capital,18036.0
2024-12-01,Earwear,Mill Road Capital,7608.0
2025-01-01,Earwear,Mill Road Capital,15099.0
2025-02-01,Earwear,Mill Road Capital,11104.0
2025-03-01,Earwear,Mill Road Capital,12052.0
2025-04-01,Earwear,Mill Road Capital,20200.0
2025-05-01,Earwear,Mill Road Capital,22258.0
2025-06-01,Earwear,Mill Road Capital,13904.0
2025-07-01,Earwear,Mill Road Capital,13350.0
2025-08-01,Earwear,Mill Road Capital,7156.0
2025-09-01,Earwear,Mill Road Capital,21385.0
2025-10-01,Earwear,Mill Road Capital,4000.0
2025-11-01,Earwear,Mill Road Capital,12269.0
2025-12-01,Earwear,Mill Road Capital,24746.0
2026-01-01,Earwear,Mill Road Capital,38050.0
2026-02-01,Earwear,Mill Road Capital,20000.0
2026-03-01,Earwear,Mill Road Capital,15433.0
2020-07-01,Earwear,Mivi,1250.0
2020-08-01,Earwear,Mivi,10043.0
2020-09-01,Earwear,Mivi,7112.0
2020-10-01,Earwear,Mivi,19321.0
2020-11-01,Earwear,Mivi,3003.0
2020-12-01,Earwear,Mivi,18429.0
2021-01-01,Earwear,Mivi,45502.0
2021-02-01,Earwear,Mivi,15043.0
2021-03-01,Earwear,Mivi,33503.0
2021-04-01,Earwear,Mivi,16934.0
2021-05-01,Earwear,Mivi,25926.0
2021-06-01,Earwear,Mivi,31568.0
2021-07-01,Earwear,Mivi,22166.0
2021-08-01,Earwear,Mivi,20730.0
2021-09-01,Earwear,Mivi,17036.0
2021-10-01,Earwear,Mivi,25721.0
2021-11-01,Earwear,Mivi,13021.0
2022-01-01,Earwear,Mivi,89828.0
2022-02-01,Earwear,Mivi,111854.0
2022-03-01,Earwear,Mivi,167397.0
2022-04-01,Earwear,Mivi,186565.0
2022-05-01,Earwear,Mivi,176466.0
2022-06-01,Earwear,Mivi,248638.0
2022-07-01,Earwear,Mivi,255550.0
2022-08-01,Earwear,Mivi,271746.0
2022-09-01,Earwear,Mivi,683996.0
2022-10-01,Earwear,Mivi,518602.0
2022-11-01,Earwear,Mivi,208798.0
2022-12-01,Earwear,Mivi,240410.0
2023-01-01,Earwear,Mivi,215445.0
2023-02-01,Earwear,Mivi,205584.0
2023-03-01,Earwear,Mivi,186372.0
2023-04-01,Earwear,Mivi,209295.0
2023-05-01,Earwear,Mivi,318620.0
2023-06-01,Earwear,Mivi,263515.0
2023-07-01,Earwear,Mivi,296635.0
2023-08-01,Earwear,Mivi,326337.0
2023-09-01,Earwear,Mivi,307381.0
2023-10-01,Earwear,Mivi,437554.0
2023-11-01,Earwear,Mivi,291632.0
2023-12-01,Earwear,Mivi,250769.0
2024-01-01,Earwear,Mivi,127847.0
2024-02-01,Earwear,Mivi,69910.0
2024-03-01,Earwear,Mivi,286943.0
2024-04-01,Earwear,Mivi,191904.0
2024-05-01,Earwear,Mivi,164360.0
2024-06-01,Earwear,Mivi,239092.0
2024-07-01,Earwear,Mivi,258130.0
2024-08-01,Earwear,Mivi,354850.0
2024-09-01,Earwear,Mivi,316517.0
2024-10-01,Earwear,Mivi,174837.0
2024-11-01,Earwear,Mivi,155260.0
2024-12-01,Earwear,Mivi,112805.0
2025-01-01,Earwear,Mivi,177724.0
2025-02-01,Earwear,Mivi,253096.0
2025-03-01,Earwear,Mivi,44870.0
2025-04-01,Earwear,Mivi,103282.0
2025-05-01,Earwear,Mivi,62601.0
2025-06-01,Earwear,Mivi,101572.0
